Trace1,
Freq,,Amp,,
           225947806,Hz,              -45.59, dBm,
           226828562,Hz,              -45.16, dBm,
           227709318,Hz,              -45.22, dBm,
           228590074,Hz,              -45.57, dBm,
           229470830,Hz,              -46.35, dBm,
           230351586,Hz,              -45.50, dBm,
           231232342,Hz,              -45.97, dBm,
           232113098,Hz,              -45.17, dBm,
           232993854,Hz,              -45.80, dBm,
           233874610,Hz,              -45.72, dBm,
           234755366,Hz,              -45.36, dBm,
           235636122,Hz,              -45.11, dBm,
           236516878,Hz,              -45.90, dBm,
           237397634,Hz,              -44.99, dBm,
           238278390,Hz,              -45.34, dBm,
           239159146,Hz,              -45.31, dBm,
           240039902,Hz,              -45.44, dBm,
           240920658,Hz,              -45.18, dBm,
           241801414,Hz,              -45.35, dBm,
           242682170,Hz,              -46.34, dBm,
           243562926,Hz,              -45.21, dBm,
           244443682,Hz,              -45.98, dBm,
           245324438,Hz,              -45.89, dBm,
           246205194,Hz,              -46.13, dBm,
           247085950,Hz,              -46.05, dBm,
           247966706,Hz,              -46.26, dBm,
           248847462,Hz,              -46.06, dBm,
           249728218,Hz,              -45.50, dBm,
           250608974,Hz,              -46.55, dBm,
           251489730,Hz,              -46.68, dBm,
           252370486,Hz,              -46.70, dBm,
           253251242,Hz,              -46.73, dBm,
           254131998,Hz,              -46.93, dBm,
           255012754,Hz,              -47.15, dBm,
           255893510,Hz,              -46.98, dBm,
           256774266,Hz,              -46.33, dBm,
           257655022,Hz,              -46.58, dBm,
           258535778,Hz,              -47.15, dBm,
           259416534,Hz,              -46.94, dBm,
           260297290,Hz,              -47.10, dBm,
           261178046,Hz,              -47.05, dBm,
           262058802,Hz,              -48.21, dBm,
           262939558,Hz,              -46.83, dBm,
           263820314,Hz,              -47.30, dBm,
           264701070,Hz,              -46.87, dBm,
           265581826,Hz,              -46.95, dBm,
           266462582,Hz,              -46.82, dBm,
           267343338,Hz,              -47.80, dBm,
           268224094,Hz,              -47.19, dBm,
           269104850,Hz,              -47.36, dBm,
           269985606,Hz,              -48.05, dBm,
           270866362,Hz,              -47.49, dBm,
           271747118,Hz,              -48.03, dBm,
           272627874,Hz,              -47.00, dBm,
           273508630,Hz,              -47.63, dBm,
           274389386,Hz,              -46.54, dBm,
           275270142,Hz,              -46.42, dBm,
           276150898,Hz,              -47.33, dBm,
           277031654,Hz,              -47.57, dBm,
           277912410,Hz,              -48.29, dBm,
           278793166,Hz,              -47.67, dBm,
           279673922,Hz,              -47.81, dBm,
           280554678,Hz,              -48.33, dBm,
           281435434,Hz,              -48.25, dBm,
           282316190,Hz,              -47.60, dBm,
           283196946,Hz,              -48.50, dBm,
           284077702,Hz,              -47.44, dBm,
           284958458,Hz,              -47.47, dBm,
           285839214,Hz,              -47.66, dBm,
           286719970,Hz,              -47.57, dBm,
           287600726,Hz,              -47.70, dBm,
           288481482,Hz,              -47.15, dBm,
           289362238,Hz,              -48.09, dBm,
           290242994,Hz,              -48.19, dBm,
           291123750,Hz,              -47.99, dBm,
           292004506,Hz,              -47.61, dBm,
           292885262,Hz,              -47.62, dBm,
           293766018,Hz,              -48.96, dBm,
           294646774,Hz,              -47.93, dBm,
           295527530,Hz,              -48.53, dBm,
           296408286,Hz,              -48.26, dBm,
           297289042,Hz,              -50.06, dBm,
           298169798,Hz,              -47.82, dBm,
           299050554,Hz,              -49.25, dBm,
           299931310,Hz,              -48.50, dBm,
           300812066,Hz,              -48.48, dBm,
           301692822,Hz,              -49.15, dBm,
           302573578,Hz,              -48.43, dBm,
           303454334,Hz,              -48.59, dBm,
           304335090,Hz,              -49.50, dBm,
           305215846,Hz,              -49.76, dBm,
           306096602,Hz,              -49.44, dBm,
           306977358,Hz,              -49.73, dBm,
           307858114,Hz,              -50.72, dBm,
           308738870,Hz,              -50.55, dBm,
           309619626,Hz,              -49.88, dBm,
           310500382,Hz,              -49.16, dBm,
           311381138,Hz,              -50.26, dBm,
           312261894,Hz,              -49.67, dBm,
           313142650,Hz,              -49.55, dBm,
           314023406,Hz,              -49.73, dBm,
           314904162,Hz,              -49.94, dBm,
           315784918,Hz,              -48.59, dBm,
           316665674,Hz,              -49.42, dBm,
           317546430,Hz,              -48.98, dBm,
           318427186,Hz,              -49.19, dBm,
           319307942,Hz,              -48.93, dBm,
           320188698,Hz,              -49.95, dBm,
           321069454,Hz,              -48.36, dBm,
           321950210,Hz,              -49.21, dBm,
           322830966,Hz,              -48.77, dBm,
           323711722,Hz,              -48.68, dBm,
           324592478,Hz,              -49.54, dBm,
           325473234,Hz,              -50.12, dBm,
           326353990,Hz,              -50.64, dBm,
           327234746,Hz,              -50.25, dBm,
           328115502,Hz,              -50.88, dBm,
           328996258,Hz,              -50.10, dBm,
           329877014,Hz,              -50.37, dBm,
           330757770,Hz,              -49.03, dBm,
           331638526,Hz,              -50.09, dBm,
           332519282,Hz,              -50.00, dBm,
           333400038,Hz,              -50.70, dBm,
           334280794,Hz,              -49.90, dBm,
           335161550,Hz,              -50.94, dBm,
           336042306,Hz,              -51.18, dBm,
           336923062,Hz,              -50.75, dBm,
           337803818,Hz,              -49.99, dBm,
           338684574,Hz,              -49.71, dBm,
           339565330,Hz,              -50.66, dBm,
           340446086,Hz,              -50.46, dBm,
           341326842,Hz,              -50.26, dBm,
           342207598,Hz,              -50.37, dBm,
           343088354,Hz,              -50.16, dBm,
           343969110,Hz,              -50.92, dBm,
           344849866,Hz,              -51.49, dBm,
           345730622,Hz,              -51.01, dBm,
           346611378,Hz,              -49.35, dBm,
           347492134,Hz,              -50.33, dBm,
           348372890,Hz,              -51.32, dBm,
           349253646,Hz,              -51.27, dBm,
           350134402,Hz,              -51.50, dBm,
           351015158,Hz,              -51.20, dBm,
           351895914,Hz,              -50.98, dBm,
           352776670,Hz,              -51.62, dBm,
           353657426,Hz,              -50.77, dBm,
           354538182,Hz,              -51.72, dBm,
           355418938,Hz,              -51.10, dBm,
           356299694,Hz,              -51.52, dBm,
           357180450,Hz,              -51.97, dBm,
           358061206,Hz,              -50.81, dBm,
           358941962,Hz,              -50.66, dBm,
           359822718,Hz,              -50.16, dBm,
           360703474,Hz,              -50.13, dBm,
           361584230,Hz,              -51.16, dBm,
           362464986,Hz,              -51.82, dBm,
           363345742,Hz,              -51.20, dBm,
           364226498,Hz,              -51.72, dBm,
           365107254,Hz,              -51.84, dBm,
           365988010,Hz,              -50.90, dBm,
           366868766,Hz,              -51.82, dBm,
           367749522,Hz,              -51.51, dBm,
           368630278,Hz,              -51.80, dBm,
           369511034,Hz,              -51.88, dBm,
           370391790,Hz,              -52.12, dBm,
           371272546,Hz,              -52.55, dBm,
           372153302,Hz,              -52.32, dBm,
           373034058,Hz,              -51.68, dBm,
           373914814,Hz,              -52.08, dBm,
           374795570,Hz,              -52.79, dBm,
           375676326,Hz,              -52.86, dBm,
           376557082,Hz,              -52.68, dBm,
           377437838,Hz,              -52.93, dBm,
           378318594,Hz,              -52.67, dBm,
           379199350,Hz,              -52.75, dBm,
           380080106,Hz,              -53.41, dBm,
           380960862,Hz,              -52.20, dBm,
           381841618,Hz,              -53.02, dBm,
           382722374,Hz,              -53.58, dBm,
           383603130,Hz,              -52.12, dBm,
           384483886,Hz,              -52.36, dBm,
           385364642,Hz,              -52.90, dBm,
           386245398,Hz,              -52.61, dBm,
           387126154,Hz,              -54.51, dBm,
           388006910,Hz,              -53.55, dBm,
           388887666,Hz,              -54.98, dBm,
           389768422,Hz,              -51.39, dBm,
           390649178,Hz,              -53.35, dBm,
           391529934,Hz,              -53.39, dBm,
           392410690,Hz,              -53.35, dBm,
           393291446,Hz,              -53.55, dBm,
           394172202,Hz,              -54.10, dBm,
           395052958,Hz,              -52.89, dBm,
           395933714,Hz,              -54.04, dBm,
           396814470,Hz,              -53.59, dBm,
           397695226,Hz,              -54.99, dBm,
           398575982,Hz,              -52.20, dBm,
           399456738,Hz,              -52.53, dBm,
           400337494,Hz,              -54.19, dBm,
           401218250,Hz,              -53.90, dBm,
           402099006,Hz,              -53.29, dBm,
           402979762,Hz,              -53.81, dBm,
           403860518,Hz,              -54.10, dBm,
           404741274,Hz,              -54.18, dBm,
           405622030,Hz,              -52.48, dBm,
           406502786,Hz,              -53.53, dBm,
           407383542,Hz,              -52.50, dBm,
           408264298,Hz,              -53.68, dBm,
           409145054,Hz,              -53.23, dBm,
           410025810,Hz,              -54.25, dBm,
           410906566,Hz,              -52.97, dBm,
           411787322,Hz,              -54.26, dBm,
           412668078,Hz,              -53.62, dBm,
           413548834,Hz,              -54.51, dBm,
           414429590,Hz,              -54.27, dBm,
           415310346,Hz,              -52.87, dBm,
           416191102,Hz,              -56.31, dBm,
           417071858,Hz,              -54.63, dBm,
           417952614,Hz,              -52.80, dBm,
           418833370,Hz,              -54.06, dBm,
           419714126,Hz,              -56.06, dBm,
           420594882,Hz,              -56.55, dBm,
           421475638,Hz,              -56.00, dBm,
           422356394,Hz,              -52.97, dBm,
           423237150,Hz,              -53.77, dBm,
           424117906,Hz,              -52.36, dBm,
           424998662,Hz,              -60.00, dBm,
           425879418,Hz,              -53.35, dBm,
           426760174,Hz,              -56.36, dBm,
           427640930,Hz,              -57.06, dBm,
           428521686,Hz,              -56.33, dBm,
           429402442,Hz,              -54.25, dBm,
           430283198,Hz,              -55.63, dBm,
           431163954,Hz,              -54.42, dBm,
           432044710,Hz,              -54.74, dBm,
           432925466,Hz,              -55.23, dBm,
           433806222,Hz,              -54.96, dBm,
           434686978,Hz,              -58.30, dBm,
           435567734,Hz,              -56.32, dBm,
           436448490,Hz,              -55.89, dBm,
           437329246,Hz,              -56.90, dBm,
           438210002,Hz,              -56.50, dBm,
           439090758,Hz,              -56.54, dBm,
           439971514,Hz,              -56.41, dBm,
           440852270,Hz,              -57.88, dBm,
           441733026,Hz,              -56.01, dBm,
           442613782,Hz,              -57.03, dBm,
           443494538,Hz,              -56.07, dBm,
           444375294,Hz,              -58.17, dBm,
           445256050,Hz,              -55.13, dBm,
           446136806,Hz,              -56.87, dBm,
           447017562,Hz,              -55.27, dBm,
           447898318,Hz,              -63.92, dBm,
           448779074,Hz,              -55.09, dBm,
           449659830,Hz,              -57.59, dBm,
           450540586,Hz,              -56.37, dBm,
           451421342,Hz,              -57.28, dBm,
           452302098,Hz,              -55.52, dBm,
           453182854,Hz,              -55.78, dBm,
           454063610,Hz,              -55.84, dBm,
           454944366,Hz,              -59.59, dBm,
           455825122,Hz,              -56.24, dBm,
           456705878,Hz,              -58.01, dBm,
           457586634,Hz,              -57.03, dBm,
           458467390,Hz,              -54.37, dBm,
           459348146,Hz,              -56.63, dBm,
           460228902,Hz,              -58.00, dBm,
           461109658,Hz,              -54.65, dBm,
           461990414,Hz,              -55.65, dBm,
           462871170,Hz,              -56.41, dBm,
           463751926,Hz,              -58.48, dBm,
           464632682,Hz,              -57.13, dBm,
           465513438,Hz,              -59.83, dBm,
           466394194,Hz,              -59.57, dBm,
           467274950,Hz,              -58.53, dBm,
           468155706,Hz,              -59.36, dBm,
           469036462,Hz,              -57.74, dBm,
           469917218,Hz,              -59.86, dBm,
           470797974,Hz,              -58.33, dBm,
           471678730,Hz,              -59.22, dBm,
           472559486,Hz,              -58.21, dBm,
           473440242,Hz,              -60.54, dBm,
           474320998,Hz,              -58.71, dBm,
           475201754,Hz,              -58.66, dBm,
           476082510,Hz,              -60.65, dBm,
           476963266,Hz,              -60.49, dBm,
           477844022,Hz,              -59.30, dBm,
           478724778,Hz,              -60.15, dBm,
           479605534,Hz,              -59.76, dBm,
           480486290,Hz,              -60.72, dBm,
           481367046,Hz,              -62.50, dBm,
           482247802,Hz,              -57.83, dBm,
           483128558,Hz,              -58.53, dBm,
           484009314,Hz,              -57.86, dBm,
           484890070,Hz,              -58.84, dBm,
           485770826,Hz,              -59.26, dBm,
           486651582,Hz,              -60.03, dBm,
           487532338,Hz,              -60.41, dBm,
           488413094,Hz,              -58.87, dBm,
           489293850,Hz,              -57.67, dBm,
           490174606,Hz,              -57.35, dBm,
           491055362,Hz,              -59.52, dBm,
           491936118,Hz,              -59.51, dBm,
           492816874,Hz,              -58.53, dBm,
           493697630,Hz,              -57.74, dBm,
           494578386,Hz,              -59.27, dBm,
           495459142,Hz,              -59.12, dBm,
           496339898,Hz,              -60.17, dBm,
           497220654,Hz,              -55.99, dBm,
           498101410,Hz,              -59.41, dBm,
           498982166,Hz,              -62.02, dBm,
           499862922,Hz,              -60.68, dBm,
           500743678,Hz,              -61.61, dBm,
           501624434,Hz,              -61.97, dBm,
           502505190,Hz,              -61.04, dBm,
           503385946,Hz,              -61.16, dBm,
           504266702,Hz,              -59.10, dBm,
           505147458,Hz,              -59.18, dBm,
           506028214,Hz,              -60.54, dBm,
           506908970,Hz,              -62.70, dBm,
           507789726,Hz,              -61.22, dBm,
           508670482,Hz,              -57.28, dBm,
           509551238,Hz,              -60.23, dBm,
           510431994,Hz,              -62.82, dBm,
           511312750,Hz,              -60.14, dBm,
           512193506,Hz,              -59.99, dBm,
           513074262,Hz,              -61.91, dBm,
           513955018,Hz,              -61.34, dBm,
           514835774,Hz,              -61.03, dBm,
           515716530,Hz,              -62.33, dBm,
           516597286,Hz,              -61.99, dBm,
           517478042,Hz,              -61.16, dBm,
           518358798,Hz,              -60.99, dBm,
           519239554,Hz,              -61.64, dBm,
           520120310,Hz,              -61.31, dBm,
           521001066,Hz,              -61.78, dBm,
           521881822,Hz,              -62.26, dBm,
           522762578,Hz,              -63.15, dBm,
           523643334,Hz,              -62.27, dBm,
           524524090,Hz,              -61.52, dBm,
           525404846,Hz,              -59.33, dBm,
           526285602,Hz,              -60.41, dBm,
           527166358,Hz,              -62.15, dBm,
           528047114,Hz,              -64.27, dBm,
           528927870,Hz,              -61.33, dBm,
           529808626,Hz,              -62.82, dBm,
           530689382,Hz,              -61.26, dBm,
           531570138,Hz,              -60.75, dBm,
           532450894,Hz,              -61.60, dBm,
           533331650,Hz,              -60.60, dBm,
           534212406,Hz,              -62.17, dBm,
           535093162,Hz,              -62.51, dBm,
           535973918,Hz,              -60.94, dBm,
           536854674,Hz,              -61.83, dBm,
           537735430,Hz,              -62.76, dBm,
           538616186,Hz,              -61.22, dBm,
           539496942,Hz,              -62.83, dBm,
           540377698,Hz,              -62.28, dBm,
           541258454,Hz,              -61.71, dBm,
           542139210,Hz,              -60.71, dBm,
           543019966,Hz,              -61.19, dBm,
           543900722,Hz,              -63.27, dBm,
