Trace1,
Freq,,Amp,,
            30243720,Hz,               -5.15, dBm,
            30432395,Hz,               -7.18, dBm,
            30621070,Hz,              -10.72, dBm,
            30809745,Hz,              -12.99, dBm,
            30998420,Hz,              -19.16, dBm,
            31187095,Hz,              -27.70, dBm,
            31375770,Hz,              -37.79, dBm,
            31564445,Hz,              -48.94, dBm,
            31753120,Hz,              -58.73, dBm,
            31941795,Hz,              -62.35, dBm,
            32130470,Hz,              -67.88, dBm,
            32319145,Hz,              -67.52, dBm,
            32507820,Hz,              -66.03, dBm,
            32696495,Hz,              -66.04, dBm,
            32885170,Hz,              -64.54, dBm,
            33073845,Hz,              -65.09, dBm,
            33262520,Hz,              -70.87, dBm,
            33451195,Hz,              -65.17, dBm,
            33639870,Hz,              -51.86, dBm,
            33828545,Hz,              -68.30, dBm,
            34017220,Hz,              -63.61, dBm,
            34205895,Hz,              -65.89, dBm,
            34394570,Hz,              -66.61, dBm,
            34583245,Hz,              -65.30, dBm,
            34771920,Hz,              -61.85, dBm,
            34960595,Hz,              -66.18, dBm,
            35149270,Hz,              -39.67, dBm,
            35337945,Hz,              -66.56, dBm,
            35526620,Hz,              -65.35, dBm,
            35715295,Hz,              -70.71, dBm,
            35903970,Hz,              -67.08, dBm,
            36092645,Hz,              -65.94, dBm,
            36281320,Hz,              -66.96, dBm,
            36469995,Hz,              -65.64, dBm,
            36658670,Hz,              -33.26, dBm,
            36847345,Hz,              -65.49, dBm,
            37036020,Hz,              -65.92, dBm,
            37224695,Hz,              -67.15, dBm,
            37413370,Hz,              -65.72, dBm,
            37602045,Hz,              -64.42, dBm,
            37790720,Hz,              -65.88, dBm,
            37979395,Hz,              -65.11, dBm,
            38168070,Hz,              -33.33, dBm,
            38356745,Hz,              -50.33, dBm,
            38545420,Hz,              -38.78, dBm,
            38734095,Hz,              -28.53, dBm,
            38922770,Hz,              -24.00, dBm,
            39111445,Hz,              -16.52, dBm,
            39300120,Hz,              -11.13, dBm,
            39488795,Hz,               -7.43, dBm,
            39677470,Hz,               -5.55, dBm,
            39866145,Hz,               -5.09, dBm,
            40054820,Hz,               -4.88, dBm,
            40243495,Hz,               -5.51, dBm,
            40432170,Hz,               -7.54, dBm,
            40620845,Hz,              -11.09, dBm,
            40809520,Hz,              -13.37, dBm,
            40998195,Hz,              -19.46, dBm,
            41186870,Hz,              -28.07, dBm,
            41375545,Hz,              -38.34, dBm,
            41564220,Hz,              -49.28, dBm,
            41752895,Hz,              -57.48, dBm,
            41941570,Hz,              -66.60, dBm,
            42130245,Hz,              -65.46, dBm,
            42318920,Hz,              -66.99, dBm,
            42507595,Hz,              -65.11, dBm,
            42696270,Hz,              -68.05, dBm,
            42884945,Hz,              -64.82, dBm,
            43073620,Hz,              -64.82, dBm,
            43262295,Hz,              -62.01, dBm,
            43450970,Hz,              -62.33, dBm,
            43639645,Hz,              -63.24, dBm,
            43828320,Hz,              -67.34, dBm,
            44016995,Hz,              -68.21, dBm,
            44205670,Hz,              -69.84, dBm,
            44394345,Hz,              -66.97, dBm,
            44583020,Hz,              -66.58, dBm,
            44771695,Hz,              -66.29, dBm,
            44960370,Hz,              -65.77, dBm,
            45149045,Hz,              -69.05, dBm,
            45337720,Hz,              -66.25, dBm,
            45526395,Hz,              -28.76, dBm,
            45715070,Hz,              -66.12, dBm,
            45903745,Hz,              -69.62, dBm,
            46092420,Hz,              -66.87, dBm,
            46281095,Hz,              -62.34, dBm,
            46469770,Hz,              -66.05, dBm,
            46658445,Hz,              -66.03, dBm,
            46847120,Hz,              -65.18, dBm,
            47035795,Hz,              -22.05, dBm,
            47224470,Hz,              -64.55, dBm,
            47413145,Hz,              -67.15, dBm,
            47601820,Hz,              -66.02, dBm,
            47790495,Hz,              -65.30, dBm,
            47979170,Hz,              -67.16, dBm,
            48167845,Hz,              -59.67, dBm,
            48356520,Hz,              -51.38, dBm,
            48545195,Hz,              -14.39, dBm,
            48733870,Hz,              -28.95, dBm,
            48922545,Hz,              -24.31, dBm,
            49111220,Hz,              -16.88, dBm,
            49299895,Hz,              -11.51, dBm,
            49488570,Hz,               -7.80, dBm,
            49677245,Hz,               -5.93, dBm,
            49865920,Hz,               -5.46, dBm,
            50054595,Hz,               -5.24, dBm,
            50243270,Hz,               -5.88, dBm,
            50431945,Hz,               -7.90, dBm,
            50620620,Hz,              -11.44, dBm,
            50809295,Hz,              -13.69, dBm,
            50997970,Hz,              -19.89, dBm,
            51186645,Hz,              -28.33, dBm,
            51375320,Hz,              -38.57, dBm,
            51563995,Hz,              -49.02, dBm,
            51752670,Hz,              -58.81, dBm,
            51941345,Hz,              -65.66, dBm,
            52130020,Hz,              -67.58, dBm,
            52318695,Hz,              -71.11, dBm,
            52507370,Hz,              -66.24, dBm,
            52696045,Hz,              -67.68, dBm,
            52884720,Hz,              -67.42, dBm,
            53073395,Hz,              -61.65, dBm,
            53262070,Hz,              -66.52, dBm,
            53450745,Hz,              -61.69, dBm,
            53639420,Hz,              -65.23, dBm,
            53828095,Hz,              -63.17, dBm,
            54016770,Hz,              -68.53, dBm,
            54205445,Hz,              -64.40, dBm,
            54394120,Hz,              -67.90, dBm,
            54582795,Hz,              -64.02, dBm,
            54771470,Hz,              -68.28, dBm,
            54960145,Hz,              -65.05, dBm,
            55148820,Hz,              -63.40, dBm,
            55337495,Hz,              -65.74, dBm,
            55526170,Hz,              -67.69, dBm,
            55714845,Hz,              -64.92, dBm,
            55903520,Hz,              -67.16, dBm,
            56092195,Hz,              -65.08, dBm,
            56280870,Hz,              -63.54, dBm,
            56469545,Hz,              -66.01, dBm,
            56658220,Hz,              -66.77, dBm,
            56846895,Hz,              -66.28, dBm,
            57035570,Hz,              -65.74, dBm,
            57224245,Hz,              -67.73, dBm,
            57412920,Hz,              -65.52, dBm,
            57601595,Hz,              -32.13, dBm,
            57790270,Hz,              -67.77, dBm,
            57978945,Hz,              -63.70, dBm,
            58167620,Hz,              -63.57, dBm,
            58356295,Hz,              -63.74, dBm,
            58544970,Hz,              -66.71, dBm,
            58733645,Hz,              -65.30, dBm,
            58922320,Hz,              -60.54, dBm,
            59110995,Hz,              -32.62, dBm,
            59299670,Hz,              -57.37, dBm,
            59488345,Hz,              -53.25, dBm,
            59677020,Hz,              -51.90, dBm,
            59865695,Hz,              -51.85, dBm,
            60054370,Hz,              -51.31, dBm,
            60243045,Hz,              -51.94, dBm,
            60431720,Hz,              -33.59, dBm,
            60620395,Hz,              -56.16, dBm,
            60809070,Hz,              -58.51, dBm,
            60997745,Hz,              -61.98, dBm,
            61186420,Hz,              -66.09, dBm,
            61375095,Hz,              -66.29, dBm,
            61563770,Hz,              -67.01, dBm,
            61752445,Hz,              -64.45, dBm,
            61941120,Hz,              -56.67, dBm,
            62129795,Hz,              -61.68, dBm,
            62318470,Hz,              -68.44, dBm,
            62507145,Hz,              -69.24, dBm,
            62695820,Hz,              -65.94, dBm,
            62884495,Hz,              -64.87, dBm,
            63073170,Hz,              -64.75, dBm,
            63261845,Hz,              -66.48, dBm,
            63450520,Hz,              -63.47, dBm,
            63639195,Hz,              -68.60, dBm,
            63827870,Hz,              -61.98, dBm,
            64016545,Hz,              -69.32, dBm,
            64205220,Hz,              -66.07, dBm,
            64393895,Hz,              -66.27, dBm,
            64582570,Hz,              -64.23, dBm,
            64771245,Hz,              -63.82, dBm,
            64959920,Hz,              -63.65, dBm,
            65148595,Hz,              -65.30, dBm,
            65337270,Hz,              -67.54, dBm,
            65525945,Hz,              -66.77, dBm,
            65714620,Hz,              -66.21, dBm,
            65903295,Hz,              -66.58, dBm,
            66091970,Hz,              -67.00, dBm,
            66280645,Hz,              -68.87, dBm,
            66469320,Hz,              -65.82, dBm,
            66657995,Hz,              -64.84, dBm,
            66846670,Hz,              -65.02, dBm,
            67035345,Hz,              -67.31, dBm,
            67224020,Hz,              -64.93, dBm,
            67412695,Hz,              -65.90, dBm,
            67601370,Hz,              -64.88, dBm,
            67790045,Hz,              -70.04, dBm,
            67978720,Hz,              -65.34, dBm,
            68167395,Hz,              -66.90, dBm,
            68356070,Hz,              -66.76, dBm,
            68544745,Hz,              -65.74, dBm,
            68733420,Hz,              -62.59, dBm,
            68922095,Hz,              -64.97, dBm,
            69110770,Hz,              -63.61, dBm,
            69299445,Hz,              -58.28, dBm,
            69488120,Hz,              -40.14, dBm,
            69676795,Hz,              -54.75, dBm,
            69865470,Hz,              -54.30, dBm,
            70054145,Hz,              -54.20, dBm,
            70242820,Hz,              -55.17, dBm,
            70431495,Hz,              -55.71, dBm,
            70620170,Hz,              -56.99, dBm,
            70808845,Hz,              -60.57, dBm,
            70997520,Hz,              -40.32, dBm,
            71186195,Hz,              -66.72, dBm,
            71374870,Hz,              -65.04, dBm,
            71563545,Hz,              -65.13, dBm,
            71752220,Hz,              -64.56, dBm,
            71940895,Hz,              -67.22, dBm,
            72129570,Hz,              -66.72, dBm,
            72318245,Hz,              -66.20, dBm,
            72506920,Hz,              -41.14, dBm,
            72695595,Hz,              -67.40, dBm,
            72884270,Hz,              -68.00, dBm,
            73072945,Hz,              -63.17, dBm,
            73261620,Hz,              -63.31, dBm,
            73450295,Hz,              -68.20, dBm,
            73638970,Hz,              -67.99, dBm,
            73827645,Hz,              -64.70, dBm,
            74016320,Hz,              -67.25, dBm,
            74204995,Hz,              -68.05, dBm,
            74393670,Hz,              -63.28, dBm,
            74582345,Hz,              -67.17, dBm,
            74771020,Hz,              -66.19, dBm,
            74959695,Hz,              -64.01, dBm,
            75148370,Hz,              -65.43, dBm,
            75337045,Hz,              -64.23, dBm,
            75525720,Hz,              -65.58, dBm,
            75714395,Hz,              -62.79, dBm,
            75903070,Hz,              -67.48, dBm,
            76091745,Hz,              -65.63, dBm,
            76280420,Hz,              -64.10, dBm,
            76469095,Hz,              -66.20, dBm,
            76657770,Hz,              -67.06, dBm,
            76846445,Hz,              -66.56, dBm,
            77035120,Hz,              -67.03, dBm,
            77223795,Hz,              -66.09, dBm,
            77412470,Hz,              -66.97, dBm,
            77601145,Hz,              -68.54, dBm,
            77789820,Hz,              -65.64, dBm,
            77978495,Hz,              -67.06, dBm,
            78167170,Hz,              -64.45, dBm,
            78355845,Hz,              -66.55, dBm,
            78544520,Hz,              -66.17, dBm,
            78733195,Hz,              -65.45, dBm,
            78921870,Hz,              -62.23, dBm,
            79110545,Hz,              -64.06, dBm,
            79299220,Hz,              -61.24, dBm,
            79487895,Hz,              -57.24, dBm,
            79676570,Hz,              -56.20, dBm,
            79865245,Hz,              -56.01, dBm,
            80053920,Hz,              -57.14, dBm,
            80242595,Hz,              -55.97, dBm,
            80431270,Hz,              -58.35, dBm,
            80619945,Hz,              -60.80, dBm,
            80808620,Hz,              -61.40, dBm,
            80997295,Hz,              -64.56, dBm,
            81185970,Hz,              -62.12, dBm,
            81374645,Hz,              -43.86, dBm,
            81563320,Hz,              -63.52, dBm,
            81751995,Hz,              -65.02, dBm,
            81940670,Hz,              -66.93, dBm,
            82129345,Hz,              -65.57, dBm,
            82318020,Hz,              -69.86, dBm,
            82506695,Hz,              -66.89, dBm,
            82695370,Hz,              -68.16, dBm,
            82884045,Hz,              -44.44, dBm,
            83072720,Hz,              -65.56, dBm,
            83261395,Hz,              -67.81, dBm,
            83450070,Hz,              -65.64, dBm,
            83638745,Hz,              -64.43, dBm,
            83827420,Hz,              -63.06, dBm,
            84016095,Hz,              -66.97, dBm,
            84204770,Hz,              -67.06, dBm,
            84393445,Hz,              -45.62, dBm,
            84582120,Hz,              -65.27, dBm,
            84770795,Hz,              -68.02, dBm,
            84959470,Hz,              -64.06, dBm,
            85148145,Hz,              -65.26, dBm,
            85336820,Hz,              -67.62, dBm,
            85525495,Hz,              -64.35, dBm,
            85714170,Hz,              -64.82, dBm,
            85902845,Hz,              -65.99, dBm,
            86091520,Hz,              -62.01, dBm,
            86280195,Hz,              -64.62, dBm,
            86468870,Hz,              -66.95, dBm,
            86657545,Hz,              -64.59, dBm,
            86846220,Hz,              -67.57, dBm,
            87034895,Hz,              -65.05, dBm,
            87223570,Hz,              -64.98, dBm,
            87412245,Hz,              -65.94, dBm,
            87600920,Hz,              -63.93, dBm,
            87789595,Hz,              -66.64, dBm,
            87978270,Hz,              -66.29, dBm,
            88166945,Hz,              -66.58, dBm,
            88355620,Hz,              -65.76, dBm,
            88544295,Hz,              -64.44, dBm,
            88732970,Hz,              -64.24, dBm,
            88921645,Hz,              -66.85, dBm,
            89110320,Hz,              -64.08, dBm,
            89298995,Hz,              -62.56, dBm,
            89487670,Hz,              -58.11, dBm,
            89676345,Hz,              -59.51, dBm,
            89865020,Hz,              -59.28, dBm,
            90053695,Hz,              -58.29, dBm,
            90242370,Hz,              -58.77, dBm,
            90431045,Hz,              -59.02, dBm,
            90619720,Hz,              -61.48, dBm,
            90808395,Hz,              -62.09, dBm,
            90997070,Hz,              -65.67, dBm,
            91185745,Hz,              -66.65, dBm,
            91374420,Hz,              -65.92, dBm,
            91563095,Hz,              -64.65, dBm,
            91751770,Hz,              -68.84, dBm,
            91940445,Hz,              -62.59, dBm,
            92129120,Hz,              -64.92, dBm,
            92317795,Hz,              -68.05, dBm,
            92506470,Hz,              -65.31, dBm,
            92695145,Hz,              -64.83, dBm,
            92883820,Hz,              -62.65, dBm,
            93072495,Hz,              -66.15, dBm,
            93261170,Hz,              -49.10, dBm,
            93449845,Hz,              -65.21, dBm,
            93638520,Hz,              -68.22, dBm,
            93827195,Hz,              -67.47, dBm,
            94015870,Hz,              -71.56, dBm,
            94204545,Hz,              -65.74, dBm,
            94393220,Hz,              -66.42, dBm,
            94581895,Hz,              -70.65, dBm,
            94770570,Hz,              -48.78, dBm,
            94959245,Hz,              -65.54, dBm,
            95147920,Hz,              -68.72, dBm,
            95336595,Hz,              -64.57, dBm,
            95525270,Hz,              -64.73, dBm,
            95713945,Hz,              -69.05, dBm,
            95902620,Hz,              -63.69, dBm,
            96091295,Hz,              -62.51, dBm,
            96279970,Hz,              -49.14, dBm,
            96468645,Hz,              -65.01, dBm,
            96657320,Hz,              -67.02, dBm,
            96845995,Hz,              -66.89, dBm,
            97034670,Hz,              -65.57, dBm,
            97223345,Hz,              -70.64, dBm,
            97412020,Hz,              -69.06, dBm,
            97600695,Hz,              -68.96, dBm,
            97789370,Hz,              -64.28, dBm,
            97978045,Hz,              -64.75, dBm,
            98166720,Hz,              -65.11, dBm,
            98355395,Hz,              -64.31, dBm,
            98544070,Hz,              -66.84, dBm,
            98732745,Hz,              -65.11, dBm,
            98921420,Hz,              -66.13, dBm,
            99110095,Hz,              -65.03, dBm,
            99298770,Hz,              -64.92, dBm,
            99487445,Hz,              -60.90, dBm,
            99676120,Hz,              -63.50, dBm,
            99864795,Hz,              -60.62, dBm,
           100053470,Hz,              -60.94, dBm,
           100242145,Hz,              -61.42, dBm,
           100430820,Hz,              -63.46, dBm,
           100619495,Hz,              -64.21, dBm,
           100808170,Hz,              -65.17, dBm,
           100996845,Hz,              -67.90, dBm,
           101185520,Hz,              -64.89, dBm,
           101374195,Hz,              -63.99, dBm,
           101562870,Hz,              -67.13, dBm,
           101751545,Hz,              -64.12, dBm,
           101940220,Hz,              -67.46, dBm,
           102128895,Hz,              -65.73, dBm,
           102317570,Hz,              -62.35, dBm,
           102506245,Hz,              -69.63, dBm,
           102694920,Hz,              -70.47, dBm,
           102883595,Hz,              -68.78, dBm,
           103072270,Hz,              -63.58, dBm,
           103260945,Hz,              -64.76, dBm,
           103449620,Hz,              -65.30, dBm,
           103638295,Hz,              -64.07, dBm,
           103826970,Hz,              -63.65, dBm,
           104015645,Hz,              -68.35, dBm,
           104204320,Hz,              -65.67, dBm,
           104392995,Hz,              -66.19, dBm,
           104581670,Hz,              -66.19, dBm,
           104770345,Hz,              -64.95, dBm,
           104959020,Hz,              -66.29, dBm,
           105147695,Hz,              -50.44, dBm,
           105336370,Hz,              -64.77, dBm,
           105525045,Hz,              -68.33, dBm,
           105713720,Hz,              -63.85, dBm,
           105902395,Hz,              -64.63, dBm,
           106091070,Hz,              -70.38, dBm,
           106279745,Hz,              -64.76, dBm,
           106468420,Hz,              -66.75, dBm,
           106657095,Hz,              -51.25, dBm,
           106845770,Hz,              -66.82, dBm,
           107034445,Hz,              -65.11, dBm,
           107223120,Hz,              -70.02, dBm,
           107411795,Hz,              -65.25, dBm,
           107600470,Hz,              -68.52, dBm,
           107789145,Hz,              -64.67, dBm,
           107977820,Hz,              -69.25, dBm,
           108166495,Hz,              -52.73, dBm,
           108355170,Hz,              -65.56, dBm,
           108543845,Hz,              -63.54, dBm,
           108732520,Hz,              -65.49, dBm,
           108921195,Hz,              -64.98, dBm,
           109109870,Hz,              -64.20, dBm,
           109298545,Hz,              -66.06, dBm,
           109487220,Hz,              -63.26, dBm,
           109675895,Hz,              -65.72, dBm,
           109864570,Hz,              -65.81, dBm,
           110053245,Hz,              -66.20, dBm,
           110241920,Hz,              -65.27, dBm,
           110430595,Hz,              -65.07, dBm,
           110619270,Hz,              -68.25, dBm,
           110807945,Hz,              -62.45, dBm,
           110996620,Hz,              -68.19, dBm,
           111185295,Hz,              -66.36, dBm,
           111373970,Hz,              -65.04, dBm,
           111562645,Hz,              -65.82, dBm,
           111751320,Hz,              -66.16, dBm,
           111939995,Hz,              -64.54, dBm,
           112128670,Hz,              -67.35, dBm,
           112317345,Hz,              -67.47, dBm,
           112506020,Hz,              -64.44, dBm,
           112694695,Hz,              -62.85, dBm,
           112883370,Hz,              -66.56, dBm,
           113072045,Hz,              -66.86, dBm,
           113260720,Hz,              -67.21, dBm,
           113449395,Hz,              -68.09, dBm,
           113638070,Hz,              -66.23, dBm,
           113826745,Hz,              -64.83, dBm,
           114015420,Hz,              -67.08, dBm,
