Trace1,
Freq,,Amp,,
            11737059,Hz,               -5.11, dBm,
            11805780,Hz,               -4.86, dBm,
            11874501,Hz,               -4.82, dBm,
            11943222,Hz,               -4.89, dBm,
            12011943,Hz,               -4.62, dBm,
            12080664,Hz,               -4.58, dBm,
            12149385,Hz,               -4.76, dBm,
            12218106,Hz,               -5.23, dBm,
            12286827,Hz,               -5.74, dBm,
            12355548,Hz,               -6.47, dBm,
            12424269,Hz,               -7.30, dBm,
            12492990,Hz,               -8.31, dBm,
            12561711,Hz,               -9.66, dBm,
            12630432,Hz,              -10.90, dBm,
            12699153,Hz,              -12.43, dBm,
            12767874,Hz,              -14.40, dBm,
            12836595,Hz,              -16.45, dBm,
            12905316,Hz,              -18.57, dBm,
            12974037,Hz,              -21.06, dBm,
            13042758,Hz,              -23.89, dBm,
            13111479,Hz,              -27.14, dBm,
            13180200,Hz,              -30.59, dBm,
            13248921,Hz,              -33.87, dBm,
            13317642,Hz,              -14.35, dBm,
            13386363,Hz,              -39.78, dBm,
            13455084,Hz,              -41.88, dBm,
            13523805,Hz,              -41.13, dBm,
            13592526,Hz,              -39.02, dBm,
            13661247,Hz,              -35.91, dBm,
            13729968,Hz,              -32.49, dBm,
            13798689,Hz,              -29.19, dBm,
            13867410,Hz,              -25.89, dBm,
            13936131,Hz,              -23.00, dBm,
            14004852,Hz,              -20.21, dBm,
            14073573,Hz,              -17.81, dBm,
            14142294,Hz,              -15.74, dBm,
            14211015,Hz,              -13.73, dBm,
            14279736,Hz,              -11.90, dBm,
            14348457,Hz,              -10.48, dBm,
            14417178,Hz,               -9.11, dBm,
            14485899,Hz,               -7.90, dBm,
            14554620,Hz,               -6.93, dBm,
            14623341,Hz,               -6.25, dBm,
            14692062,Hz,               -5.77, dBm,
            14760783,Hz,               -5.31, dBm,
            14829504,Hz,               -5.16, dBm,
            14898225,Hz,               -5.17, dBm,
            14966946,Hz,               -5.19, dBm,
            15035667,Hz,               -4.92, dBm,
            15104388,Hz,               -4.93, dBm,
            15173109,Hz,               -5.25, dBm,
            15241830,Hz,               -5.70, dBm,
            15310551,Hz,               -6.32, dBm,
            15379272,Hz,               -7.04, dBm,
            15447993,Hz,               -7.92, dBm,
            15516714,Hz,               -9.04, dBm,
            15585435,Hz,              -10.41, dBm,
            15654156,Hz,              -11.64, dBm,
            15722877,Hz,              -13.33, dBm,
            15791598,Hz,              -15.40, dBm,
            15860319,Hz,              -17.44, dBm,
            15929040,Hz,              -19.65, dBm,
            15997761,Hz,              -22.24, dBm,
            16066482,Hz,              -25.19, dBm,
            16135203,Hz,              -28.57, dBm,
            16203924,Hz,              -31.89, dBm,
            16272645,Hz,              -35.48, dBm,
            16341366,Hz,              -38.95, dBm,
            16410087,Hz,              -42.78, dBm,
            16478808,Hz,              -46.17, dBm,
            16547529,Hz,              -49.34, dBm,
            16616250,Hz,              -53.68, dBm,
            16684971,Hz,              -56.37, dBm,
            16753692,Hz,              -58.03, dBm,
            16822413,Hz,              -62.18, dBm,
            16891134,Hz,              -60.08, dBm,
            16959855,Hz,              -59.31, dBm,
            17028576,Hz,              -58.13, dBm,
            17097297,Hz,              -58.32, dBm,
            17166018,Hz,              -56.00, dBm,
            17234739,Hz,              -56.71, dBm,
            17303460,Hz,              -55.00, dBm,
            17372181,Hz,              -52.64, dBm,
            17440902,Hz,              -52.38, dBm,
            17509623,Hz,              -51.44, dBm,
            17578344,Hz,              -50.59, dBm,
            17647065,Hz,              -50.48, dBm,
            17715786,Hz,              -50.72, dBm,
            17784507,Hz,              -49.14, dBm,
            17853228,Hz,              -49.20, dBm,
            17921949,Hz,              -49.78, dBm,
            17990670,Hz,              -49.88, dBm,
            18059391,Hz,              -49.53, dBm,
            18128112,Hz,              -49.19, dBm,
            18196833,Hz,              -49.54, dBm,
            18265554,Hz,              -50.35, dBm,
            18334275,Hz,              -50.86, dBm,
            18402996,Hz,              -51.18, dBm,
            18471717,Hz,              -52.52, dBm,
            18540438,Hz,              -53.43, dBm,
            18609159,Hz,              -54.34, dBm,
            18677880,Hz,              -56.00, dBm,
            18746601,Hz,              -24.28, dBm,
            18815322,Hz,              -59.13, dBm,
            18884043,Hz,              -59.01, dBm,
            18952764,Hz,              -58.58, dBm,
            19021485,Hz,              -61.23, dBm,
            19090206,Hz,              -62.02, dBm,
            19158927,Hz,              -62.94, dBm,
            19227648,Hz,              -64.82, dBm,
            19296369,Hz,              -64.88, dBm,
            19365090,Hz,              -65.01, dBm,
            19433811,Hz,              -65.33, dBm,
            19502532,Hz,              -65.56, dBm,
            19571253,Hz,              -65.31, dBm,
            19639974,Hz,              -61.94, dBm,
            19708695,Hz,              -65.75, dBm,
            19777416,Hz,              -65.11, dBm,
            19846137,Hz,              -63.98, dBm,
            19914858,Hz,              -62.18, dBm,
            19983579,Hz,              -61.63, dBm,
            20052300,Hz,              -60.71, dBm,
            20121021,Hz,              -59.56, dBm,
            20189742,Hz,              -58.49, dBm,
            20258463,Hz,              -57.66, dBm,
            20327184,Hz,              -54.47, dBm,
            20395905,Hz,              -54.17, dBm,
            20464626,Hz,              -54.59, dBm,
            20533347,Hz,              -28.33, dBm,
            20602068,Hz,              -52.35, dBm,
            20670789,Hz,              -51.78, dBm,
            20739510,Hz,              -52.04, dBm,
            20808231,Hz,              -50.93, dBm,
            20876952,Hz,              -51.08, dBm,
            20945673,Hz,              -51.88, dBm,
            21014394,Hz,              -51.39, dBm,
            21083115,Hz,              -52.19, dBm,
            21151836,Hz,              -51.56, dBm,
            21220557,Hz,              -51.75, dBm,
            21289278,Hz,              -52.89, dBm,
            21357999,Hz,              -52.80, dBm,
            21426720,Hz,              -54.33, dBm,
            21495441,Hz,              -54.98, dBm,
            21564162,Hz,              -54.78, dBm,
            21632883,Hz,              -56.43, dBm,
            21701604,Hz,              -57.75, dBm,
            21770325,Hz,              -59.14, dBm,
            21839046,Hz,              -60.49, dBm,
            21907767,Hz,              -61.86, dBm,
            21976488,Hz,              -61.57, dBm,
            22045209,Hz,              -64.01, dBm,
            22113930,Hz,              -62.23, dBm,
            22182651,Hz,              -63.71, dBm,
            22251372,Hz,              -63.27, dBm,
            22320093,Hz,              -30.89, dBm,
            22388814,Hz,              -65.32, dBm,
            22457535,Hz,              -66.10, dBm,
            22526256,Hz,              -65.75, dBm,
            22594977,Hz,              -66.12, dBm,
            22663698,Hz,              -64.04, dBm,
            22732419,Hz,              -63.30, dBm,
            22801140,Hz,              -62.65, dBm,
            22869861,Hz,              -63.82, dBm,
            22938582,Hz,              -62.34, dBm,
            23007303,Hz,              -62.69, dBm,
            23076024,Hz,              -60.45, dBm,
            23144745,Hz,              -60.11, dBm,
            23213466,Hz,              -59.32, dBm,
            23282187,Hz,              -57.99, dBm,
            23350908,Hz,              -57.46, dBm,
            23419629,Hz,              -57.12, dBm,
            23488350,Hz,              -55.01, dBm,
            23557071,Hz,              -55.00, dBm,
            23625792,Hz,              -54.70, dBm,
            23694513,Hz,              -52.51, dBm,
            23763234,Hz,              -53.49, dBm,
            23831955,Hz,              -53.68, dBm,
            23900676,Hz,              -53.58, dBm,
            23969397,Hz,              -54.41, dBm,
            24038118,Hz,              -52.93, dBm,
            24106839,Hz,              -53.53, dBm,
            24175560,Hz,              -53.63, dBm,
            24244281,Hz,              -53.61, dBm,
            24313002,Hz,              -53.80, dBm,
            24381723,Hz,              -54.87, dBm,
            24450444,Hz,              -55.45, dBm,
            24519165,Hz,              -57.02, dBm,
            24587886,Hz,              -56.49, dBm,
            24656607,Hz,              -58.82, dBm,
            24725328,Hz,              -59.28, dBm,
            24794049,Hz,              -58.64, dBm,
            24862770,Hz,              -61.26, dBm,
            24931491,Hz,              -62.54, dBm,
            25000212,Hz,              -63.00, dBm,
            25068933,Hz,              -64.43, dBm,
            25137654,Hz,              -63.24, dBm,
            25206375,Hz,              -63.94, dBm,
            25275096,Hz,              -65.96, dBm,
            25343817,Hz,              -64.34, dBm,
            25412538,Hz,              -62.02, dBm,
            25481259,Hz,              -62.80, dBm,
            25549980,Hz,              -65.72, dBm,
            25618701,Hz,              -65.50, dBm,
            25687422,Hz,              -63.37, dBm,
            25756143,Hz,              -62.67, dBm,
            25824864,Hz,              -64.17, dBm,
            25893585,Hz,              -62.06, dBm,
            25962306,Hz,              -35.52, dBm,
            26031027,Hz,              -62.71, dBm,
            26099748,Hz,              -59.20, dBm,
            26168469,Hz,              -61.28, dBm,
            26237190,Hz,              -60.16, dBm,
            26305911,Hz,              -57.98, dBm,
            26374632,Hz,              -57.45, dBm,
            26443353,Hz,              -58.37, dBm,
            26512074,Hz,              -56.89, dBm,
            26580795,Hz,              -56.24, dBm,
            26649516,Hz,              -56.35, dBm,
            26718237,Hz,              -55.68, dBm,
            26786958,Hz,              -54.74, dBm,
            26855679,Hz,              -54.89, dBm,
            26924400,Hz,              -55.38, dBm,
            26993121,Hz,              -56.16, dBm,
            27061842,Hz,              -55.20, dBm,
            27130563,Hz,              -55.32, dBm,
            27199284,Hz,              -55.42, dBm,
            27268005,Hz,              -54.21, dBm,
            27336726,Hz,              -56.33, dBm,
            27405447,Hz,              -56.63, dBm,
            27474168,Hz,              -57.13, dBm,
            27542889,Hz,              -58.15, dBm,
            27611610,Hz,              -56.86, dBm,
            27680331,Hz,              -59.75, dBm,
            27749052,Hz,              -36.48, dBm,
            27817773,Hz,              -60.96, dBm,
            27886494,Hz,              -61.55, dBm,
            27955215,Hz,              -61.92, dBm,
            28023936,Hz,              -62.10, dBm,
            28092657,Hz,              -66.52, dBm,
            28161378,Hz,              -62.40, dBm,
            28230099,Hz,              -64.56, dBm,
            28298820,Hz,              -65.74, dBm,
            28367541,Hz,              -66.19, dBm,
            28436262,Hz,              -65.74, dBm,
            28504983,Hz,              -66.61, dBm,
            28573704,Hz,              -65.25, dBm,
            28642425,Hz,              -65.06, dBm,
            28711146,Hz,              -64.36, dBm,
            28779867,Hz,              -67.65, dBm,
            28848588,Hz,              -66.27, dBm,
            28917309,Hz,              -61.87, dBm,
            28986030,Hz,              -64.68, dBm,
            29054751,Hz,              -63.26, dBm,
            29123472,Hz,              -61.53, dBm,
            29192193,Hz,              -63.25, dBm,
            29260914,Hz,              -61.73, dBm,
            29329635,Hz,              -60.59, dBm,
            29398356,Hz,              -60.22, dBm,
            29467077,Hz,              -60.20, dBm,
            29535798,Hz,              -38.28, dBm,
