Trace1,
Freq,,Amp,,
            70566532,Hz,              -33.54, dBm,
            70929217,Hz,              -30.13, dBm,
            71291902,Hz,              -64.15, dBm,
            71654587,Hz,              -28.31, dBm,
            72017272,Hz,              -62.15, dBm,
            72379957,Hz,              -25.86, dBm,
            72742642,Hz,              -63.61, dBm,
            73105327,Hz,              -22.06, dBm,
            73468012,Hz,              -43.74, dBm,
            73830697,Hz,              -23.42, dBm,
            74193382,Hz,              -10.90, dBm,
            74556067,Hz,               -6.20, dBm,
            74918752,Hz,               -4.86, dBm,
            75281437,Hz,               -4.84, dBm,
            75644122,Hz,               -6.99, dBm,
            76006807,Hz,              -12.92, dBm,
            76369492,Hz,              -30.55, dBm,
            76732177,Hz,              -21.16, dBm,
            77094862,Hz,              -62.92, dBm,
            77457547,Hz,              -25.47, dBm,
            77820232,Hz,              -63.15, dBm,
            78182917,Hz,              -65.16, dBm,
            78545602,Hz,              -28.06, dBm,
            78908287,Hz,              -63.38, dBm,
            79270972,Hz,              -30.08, dBm,
            79633657,Hz,              -60.30, dBm,
            79996342,Hz,              -31.75, dBm,
            80359027,Hz,              -62.16, dBm,
            80721712,Hz,              -33.28, dBm,
            81084397,Hz,              -35.13, dBm,
            81447082,Hz,              -64.31, dBm,
            81809767,Hz,              -34.58, dBm,
            82172452,Hz,              -63.10, dBm,
            82535137,Hz,              -35.63, dBm,
            82897822,Hz,              -62.63, dBm,
            83260507,Hz,              -65.72, dBm,
            83623192,Hz,              -36.96, dBm,
            83985877,Hz,              -63.07, dBm,
            84348562,Hz,              -38.17, dBm,
            84711247,Hz,              -62.10, dBm,
            85073932,Hz,              -38.73, dBm,
            85436617,Hz,              -62.07, dBm,
            85799302,Hz,              -40.56, dBm,
            86161987,Hz,              -39.29, dBm,
            86524672,Hz,              -64.36, dBm,
            86887357,Hz,              -38.92, dBm,
            87250042,Hz,              -64.40, dBm,
            87612727,Hz,              -39.07, dBm,
            87975412,Hz,              -63.85, dBm,
            88338097,Hz,              -63.48, dBm,
            88700782,Hz,              -38.89, dBm,
            89063467,Hz,              -64.63, dBm,
            89426152,Hz,              -38.23, dBm,
            89788837,Hz,              -63.51, dBm,
            90151522,Hz,              -37.80, dBm,
            90514207,Hz,              -62.07, dBm,
            90876892,Hz,              -62.31, dBm,
            91239577,Hz,              -37.35, dBm,
            91602262,Hz,              -62.62, dBm,
            91964947,Hz,              -36.45, dBm,
            92327632,Hz,              -65.26, dBm,
            92690317,Hz,              -46.08, dBm,
            93053002,Hz,              -35.59, dBm,
            93415687,Hz,              -49.19, dBm,
            93778372,Hz,              -34.42, dBm,
            94141057,Hz,              -62.89, dBm,
            94503742,Hz,              -33.58, dBm,
            94866427,Hz,              -64.63, dBm,
            95229112,Hz,              -31.93, dBm,
            95591797,Hz,              -63.42, dBm,
            95954482,Hz,              -66.03, dBm,
            96317167,Hz,              -30.21, dBm,
            96679852,Hz,              -64.08, dBm,
            97042537,Hz,              -27.98, dBm,
            97405222,Hz,              -61.35, dBm,
            97767907,Hz,              -26.72, dBm,
            98130592,Hz,              -24.81, dBm,
            98493277,Hz,              -44.14, dBm,
            98855962,Hz,              -18.97, dBm,
            99218647,Hz,              -11.32, dBm,
            99581332,Hz,               -6.66, dBm,
            99944017,Hz,               -5.38, dBm,
           100306702,Hz,               -5.26, dBm,
           100669387,Hz,               -8.78, dBm,
           101032072,Hz,              -15.17, dBm,
           101394757,Hz,              -18.03, dBm,
           101757442,Hz,              -52.67, dBm,
           102120127,Hz,              -23.89, dBm,
           102482812,Hz,              -63.70, dBm,
           102845497,Hz,              -26.71, dBm,
           103208182,Hz,              -28.70, dBm,
           103570867,Hz,              -63.30, dBm,
           103933552,Hz,              -28.89, dBm,
           104296237,Hz,              -64.13, dBm,
           104658922,Hz,              -30.38, dBm,
           105021607,Hz,              -65.85, dBm,
           105384292,Hz,              -31.73, dBm,
           105746977,Hz,              -34.65, dBm,
           106109662,Hz,              -62.79, dBm,
           106472347,Hz,              -32.97, dBm,
           106835032,Hz,              -61.90, dBm,
           107197717,Hz,              -33.90, dBm,
           107560402,Hz,              -64.29, dBm,
           107923087,Hz,              -34.87, dBm,
           108285772,Hz,              -39.98, dBm,
           108648457,Hz,              -64.12, dBm,
           109011142,Hz,              -35.90, dBm,
           109373827,Hz,              -65.41, dBm,
           109736512,Hz,              -36.57, dBm,
           110099197,Hz,              -62.16, dBm,
           110461882,Hz,              -37.90, dBm,
           110824567,Hz,              -40.46, dBm,
           111187252,Hz,              -64.34, dBm,
           111549937,Hz,              -38.56, dBm,
           111912622,Hz,              -64.04, dBm,
           112275307,Hz,              -39.50, dBm,
           112637992,Hz,              -63.56, dBm,
           113000677,Hz,              -40.70, dBm,
           113363362,Hz,              -62.60, dBm,
           113726047,Hz,              -64.78, dBm,
           114088732,Hz,              -41.16, dBm,
           114451417,Hz,              -61.98, dBm,
           114814102,Hz,              -40.74, dBm,
           115176787,Hz,              -65.33, dBm,
           115539472,Hz,              -45.81, dBm,
           115902157,Hz,              -40.32, dBm,
           116264842,Hz,              -61.58, dBm,
           116627527,Hz,              -39.71, dBm,
           116990212,Hz,              -63.54, dBm,
           117352897,Hz,              -38.42, dBm,
           117715582,Hz,              -62.97, dBm,
           118078267,Hz,              -64.77, dBm,
           118440952,Hz,              -37.32, dBm,
           118803637,Hz,              -62.84, dBm,
           119166322,Hz,              -36.11, dBm,
           119529007,Hz,              -65.23, dBm,
           119891692,Hz,              -34.57, dBm,
           120254377,Hz,              -63.35, dBm,
           120617062,Hz,              -38.21, dBm,
           120979747,Hz,              -32.61, dBm,
           121342432,Hz,              -62.33, dBm,
           121705117,Hz,              -30.41, dBm,
           122067802,Hz,              -65.50, dBm,
           122430487,Hz,              -27.48, dBm,
           122793172,Hz,              -63.02, dBm,
           123155857,Hz,              -59.21, dBm,
           123518542,Hz,              -23.04, dBm,
           123881227,Hz,              -24.30, dBm,
           124243912,Hz,              -11.73, dBm,
           124606597,Hz,               -6.34, dBm,
           124969282,Hz,               -5.75, dBm,
           125331967,Hz,               -5.70, dBm,
           125694652,Hz,               -9.06, dBm,
           126057337,Hz,              -13.63, dBm,
           126420022,Hz,              -31.26, dBm,
           126782707,Hz,              -21.71, dBm,
           127145392,Hz,              -62.62, dBm,
           127508077,Hz,              -25.13, dBm,
           127870762,Hz,              -65.39, dBm,
           128233447,Hz,              -63.22, dBm,
           128596132,Hz,              -27.29, dBm,
           128958817,Hz,              -62.59, dBm,
           129321502,Hz,              -28.76, dBm,
           129684187,Hz,              -66.24, dBm,
           130046872,Hz,              -29.80, dBm,
           130409557,Hz,              -63.44, dBm,
           130772242,Hz,              -63.24, dBm,
           131134927,Hz,              -30.94, dBm,
           131497612,Hz,              -64.56, dBm,
           131860297,Hz,              -31.55, dBm,
           132222982,Hz,              -61.57, dBm,
           132585667,Hz,              -32.40, dBm,
           132948352,Hz,              -35.75, dBm,
           133311037,Hz,              -60.35, dBm,
           133673722,Hz,              -33.04, dBm,
           134036407,Hz,              -65.52, dBm,
           134399092,Hz,              -33.21, dBm,
           134761777,Hz,              -61.49, dBm,
           135124462,Hz,              -33.75, dBm,
           135487147,Hz,              -61.63, dBm,
           135849832,Hz,              -63.13, dBm,
           136212517,Hz,              -34.14, dBm,
           136575202,Hz,              -61.82, dBm,
           136937887,Hz,              -34.61, dBm,
           137300572,Hz,              -62.94, dBm,
           137663257,Hz,              -35.03, dBm,
           138025942,Hz,              -39.48, dBm,
           138388627,Hz,              -62.23, dBm,
           138751312,Hz,              -35.25, dBm,
           139113997,Hz,              -65.33, dBm,
           139476682,Hz,              -35.62, dBm,
           139839367,Hz,              -63.47, dBm,
           140202052,Hz,              -35.89, dBm,
           140564737,Hz,              -64.13, dBm,
           140927422,Hz,              -65.22, dBm,
           141290107,Hz,              -36.14, dBm,
           141652792,Hz,              -61.97, dBm,
           142015477,Hz,              -36.45, dBm,
           142378162,Hz,              -64.39, dBm,
           142740847,Hz,              -36.63, dBm,
           143103532,Hz,              -42.02, dBm,
           143466217,Hz,              -64.05, dBm,
           143828902,Hz,              -37.18, dBm,
           144191587,Hz,              -64.60, dBm,
           144554272,Hz,              -36.89, dBm,
           144916957,Hz,              -65.17, dBm,
           145279642,Hz,              -37.15, dBm,
           145642327,Hz,              -38.50, dBm,
           146005012,Hz,              -63.60, dBm,
           146367697,Hz,              -37.12, dBm,
           146730382,Hz,              -62.75, dBm,
           147093067,Hz,              -37.53, dBm,
           147455752,Hz,              -64.15, dBm,
           147818437,Hz,              -37.85, dBm,
           148181122,Hz,              -43.26, dBm,
           148543807,Hz,              -63.66, dBm,
           148906492,Hz,              -37.44, dBm,
           149269177,Hz,              -56.00, dBm,
           149631862,Hz,              -37.17, dBm,
           149994547,Hz,              -51.87, dBm,
           150357232,Hz,              -37.90, dBm,
           150719917,Hz,              -45.49, dBm,
           151082602,Hz,              -60.21, dBm,
           151445287,Hz,              -38.74, dBm,
           151807972,Hz,              -61.60, dBm,
           152170657,Hz,              -38.64, dBm,
           152533342,Hz,              -62.57, dBm,
           152896027,Hz,              -62.21, dBm,
           153258712,Hz,              -38.93, dBm,
           153621397,Hz,              -62.88, dBm,
           153984082,Hz,              -38.84, dBm,
           154346767,Hz,              -62.53, dBm,
           154709452,Hz,              -38.74, dBm,
           155072137,Hz,              -64.79, dBm,
           155434822,Hz,              -38.87, dBm,
           155797507,Hz,              -45.44, dBm,
           156160192,Hz,              -63.61, dBm,
           156522877,Hz,              -39.18, dBm,
           156885562,Hz,              -63.61, dBm,
           157248247,Hz,              -39.14, dBm,
           157610932,Hz,              -63.68, dBm,
           157973617,Hz,              -62.43, dBm,
           158336302,Hz,              -39.68, dBm,
           158698987,Hz,              -65.34, dBm,
           159061672,Hz,              -39.21, dBm,
           159424357,Hz,              -63.75, dBm,
           159787042,Hz,              -39.66, dBm,
           160149727,Hz,              -62.22, dBm,
           160512412,Hz,              -39.77, dBm,
           160875097,Hz,              -47.40, dBm,
           161237782,Hz,              -61.98, dBm,
           161600467,Hz,              -39.83, dBm,
           161963152,Hz,              -63.41, dBm,
           162325837,Hz,              -39.89, dBm,
           162688522,Hz,              -64.69, dBm,
           163051207,Hz,              -62.15, dBm,
           163413892,Hz,              -40.20, dBm,
           163776577,Hz,              -64.22, dBm,
           164139262,Hz,              -40.12, dBm,
           164501947,Hz,              -62.08, dBm,
           164864632,Hz,              -40.33, dBm,
           165227317,Hz,              -63.89, dBm,
           165590002,Hz,              -62.94, dBm,
           165952687,Hz,              -40.33, dBm,
           166315372,Hz,              -64.81, dBm,
           166678057,Hz,              -40.45, dBm,
           167040742,Hz,              -63.67, dBm,
           167403427,Hz,              -40.66, dBm,
           167766112,Hz,              -62.51, dBm,
           168128797,Hz,              -64.73, dBm,
           168491482,Hz,              -40.62, dBm,
           168854167,Hz,              -63.49, dBm,
           169216852,Hz,              -40.95, dBm,
           169579537,Hz,              -65.86, dBm,
           169942222,Hz,              -40.91, dBm,
           170304907,Hz,              -64.16, dBm,
           170667592,Hz,              -65.23, dBm,
           171030277,Hz,              -40.96, dBm,
           171392962,Hz,              -64.25, dBm,
           171755647,Hz,              -41.15, dBm,
           172118332,Hz,              -64.83, dBm,
           172481017,Hz,              -41.38, dBm,
           172843702,Hz,              -50.99, dBm,
           173206387,Hz,              -63.56, dBm,
           173569072,Hz,              -41.34, dBm,
           173931757,Hz,              -62.12, dBm,
           174294442,Hz,              -41.05, dBm,
           174657127,Hz,              -52.45, dBm,
           175019812,Hz,              -40.65, dBm,
           175382497,Hz,              -52.12, dBm,
           175745182,Hz,              -54.90, dBm,
           176107867,Hz,              -41.89, dBm,
           176470552,Hz,              -64.86, dBm,
           176833237,Hz,              -41.78, dBm,
           177195922,Hz,              -64.64, dBm,
           177558607,Hz,              -41.76, dBm,
           177921292,Hz,              -50.42, dBm,
           178283977,Hz,              -62.09, dBm,
           178646662,Hz,              -41.65, dBm,
           179009347,Hz,              -63.87, dBm,
           179372032,Hz,              -42.01, dBm,
           179734717,Hz,              -64.06, dBm,
           180097402,Hz,              -59.90, dBm,
           180460087,Hz,              -41.91, dBm,
           180822772,Hz,              -62.38, dBm,
           181185457,Hz,              -42.60, dBm,
           181548142,Hz,              -61.72, dBm,
           181910827,Hz,              -42.50, dBm,
           182273512,Hz,              -64.66, dBm,
           182636197,Hz,              -42.70, dBm,
           182998882,Hz,              -51.77, dBm,
           183361567,Hz,              -65.21, dBm,
           183724252,Hz,              -42.36, dBm,
           184086937,Hz,              -65.60, dBm,
           184449622,Hz,              -42.48, dBm,
           184812307,Hz,              -64.69, dBm,
           185174992,Hz,              -46.72, dBm,
           185537677,Hz,              -42.32, dBm,
           185900362,Hz,              -65.60, dBm,
           186263047,Hz,              -42.43, dBm,
           186625732,Hz,              -63.95, dBm,
           186988417,Hz,              -43.44, dBm,
           187351102,Hz,              -64.43, dBm,
           187713787,Hz,              -42.46, dBm,
           188076472,Hz,              -53.91, dBm,
           188439157,Hz,              -64.33, dBm,
           188801842,Hz,              -42.98, dBm,
           189164527,Hz,              -64.25, dBm,
           189527212,Hz,              -42.30, dBm,
           189889897,Hz,              -63.12, dBm,
           190252582,Hz,              -42.72, dBm,
           190615267,Hz,              -44.21, dBm,
           190977952,Hz,              -64.07, dBm,
           191340637,Hz,              -42.82, dBm,
           191703322,Hz,              -64.62, dBm,
           192066007,Hz,              -43.22, dBm,
           192428692,Hz,              -63.95, dBm,
           192791377,Hz,              -64.49, dBm,
           193154062,Hz,              -42.61, dBm,
           193516747,Hz,              -65.40, dBm,
           193879432,Hz,              -43.20, dBm,
           194242117,Hz,              -64.96, dBm,
           194604802,Hz,              -43.02, dBm,
           194967487,Hz,              -63.80, dBm,
           195330172,Hz,              -42.98, dBm,
           195692857,Hz,              -54.06, dBm,
           196055542,Hz,              -64.33, dBm,
           196418227,Hz,              -43.16, dBm,
           196780912,Hz,              -62.75, dBm,
           197143597,Hz,              -42.69, dBm,
           197506282,Hz,              -65.34, dBm,
           197868967,Hz,              -65.15, dBm,
           198231652,Hz,              -43.05, dBm,
           198594337,Hz,              -63.59, dBm,
           198957022,Hz,              -42.57, dBm,
           199319707,Hz,              -55.81, dBm,
           199682392,Hz,              -41.99, dBm,
           200045077,Hz,              -51.49, dBm,
           200407762,Hz,              -43.57, dBm,
           200770447,Hz,              -52.02, dBm,
           201133132,Hz,              -61.90, dBm,
           201495817,Hz,              -43.58, dBm,
           201858502,Hz,              -65.36, dBm,
           202221187,Hz,              -43.07, dBm,
           202583872,Hz,              -66.33, dBm,
           202946557,Hz,              -63.08, dBm,
           203309242,Hz,              -43.22, dBm,
           203671927,Hz,              -63.04, dBm,
           204034612,Hz,              -44.20, dBm,
           204397297,Hz,              -62.79, dBm,
           204759982,Hz,              -44.11, dBm,
           205122667,Hz,              -63.81, dBm,
           205485352,Hz,              -63.65, dBm,
           205848037,Hz,              -43.71, dBm,
           206210722,Hz,              -63.99, dBm,
           206573407,Hz,              -43.85, dBm,
           206936092,Hz,              -63.64, dBm,
           207298777,Hz,              -44.10, dBm,
           207661462,Hz,              -53.44, dBm,
           208024147,Hz,              -63.04, dBm,
           208386832,Hz,              -43.79, dBm,
           208749517,Hz,              -64.45, dBm,
           209112202,Hz,              -44.18, dBm,
           209474887,Hz,              -65.14, dBm,
           209837572,Hz,              -44.33, dBm,
           210200257,Hz,              -65.09, dBm,
           210562942,Hz,              -65.07, dBm,
           210925627,Hz,              -44.31, dBm,
           211288312,Hz,              -65.91, dBm,
           211650997,Hz,              -43.86, dBm,
           212013682,Hz,              -63.62, dBm,
           212376367,Hz,              -44.49, dBm,
           212739052,Hz,              -55.69, dBm,
           213101737,Hz,              -63.87, dBm,
           213464422,Hz,              -44.10, dBm,
           213827107,Hz,              -63.20, dBm,
           214189792,Hz,              -44.25, dBm,
           214552477,Hz,              -63.79, dBm,
           214915162,Hz,              -43.89, dBm,
           215277847,Hz,              -64.11, dBm,
           215640532,Hz,              -63.78, dBm,
           216003217,Hz,              -44.90, dBm,
           216365902,Hz,              -64.92, dBm,
           216728587,Hz,              -45.12, dBm,
           217091272,Hz,              -62.87, dBm,
           217453957,Hz,              -43.83, dBm,
           217816642,Hz,              -56.18, dBm,
           218179327,Hz,              -62.77, dBm,
           218542012,Hz,              -45.04, dBm,
           218904697,Hz,              -63.95, dBm,
           219267382,Hz,              -45.11, dBm,
           219630067,Hz,              -60.06, dBm,
           219992752,Hz,              -66.01, dBm,
           220355437,Hz,              -44.49, dBm,
           220718122,Hz,              -63.55, dBm,
           221080807,Hz,              -44.35, dBm,
           221443492,Hz,              -64.41, dBm,
           221806177,Hz,              -45.59, dBm,
           222168862,Hz,              -63.67, dBm,
           222531547,Hz,              -45.11, dBm,
           222894232,Hz,              -57.14, dBm,
           223256917,Hz,              -63.71, dBm,
           223619602,Hz,              -45.05, dBm,
           223982287,Hz,              -60.82, dBm,
           224344972,Hz,              -43.87, dBm,
           224707657,Hz,              -54.26, dBm,
           225070342,Hz,              -53.46, dBm,
           225433027,Hz,              -44.37, dBm,
           225795712,Hz,              -58.37, dBm,
           226158397,Hz,              -45.88, dBm,
           226521082,Hz,              -63.36, dBm,
           226883767,Hz,              -45.84, dBm,
           227246452,Hz,              -63.21, dBm,
           227609137,Hz,              -45.32, dBm,
           227971822,Hz,              -54.89, dBm,
           228334507,Hz,              -66.40, dBm,
           228697192,Hz,              -45.27, dBm,
           229059877,Hz,              -61.60, dBm,
           229422562,Hz,              -46.04, dBm,
           229785247,Hz,              -65.03, dBm,
           230147932,Hz,              -46.77, dBm,
           230510617,Hz,              -44.98, dBm,
           230873302,Hz,              -65.00, dBm,
           231235987,Hz,              -45.44, dBm,
           231598672,Hz,              -64.52, dBm,
           231961357,Hz,              -47.14, dBm,
           232324042,Hz,              -64.73, dBm,
           232686727,Hz,              -62.29, dBm,
           233049412,Hz,              -45.02, dBm,
           233412097,Hz,              -64.94, dBm,
           233774782,Hz,              -45.73, dBm,
           234137467,Hz,              -63.77, dBm,
           234500152,Hz,              -45.79, dBm,
           234862837,Hz,              -58.59, dBm,
