Trace1,
Freq,,Amp,,
            46320070,Hz,              -37.50, dBm,
            46344416,Hz,              -39.71, dBm,
            46368762,Hz,              -42.05, dBm,
            46393108,Hz,              -44.65, dBm,
            46417454,Hz,              -47.37, dBm,
            46441800,Hz,              -50.35, dBm,
            46466146,Hz,              -53.37, dBm,
            46490492,Hz,              -56.79, dBm,
            46514838,Hz,              -60.23, dBm,
            46539184,Hz,              -59.03, dBm,
            46563530,Hz,              -51.38, dBm,
            46587876,Hz,              -53.72, dBm,
            46612222,Hz,              -50.79, dBm,
            46636568,Hz,              -47.96, dBm,
            46660914,Hz,              -45.39, dBm,
            46685260,Hz,              -43.03, dBm,
            46709606,Hz,              -40.75, dBm,
            46733952,Hz,              -38.76, dBm,
            46758298,Hz,              -37.03, dBm,
            46782644,Hz,              -35.36, dBm,
            46806990,Hz,              -33.90, dBm,
            46831336,Hz,              -32.65, dBm,
            46855682,Hz,              -31.57, dBm,
            46880028,Hz,              -30.63, dBm,
            46904374,Hz,              -29.97, dBm,
            46928720,Hz,              -29.46, dBm,
            46953066,Hz,              -29.09, dBm,
            46977412,Hz,              -28.91, dBm,
            47001758,Hz,              -28.87, dBm,
            47026104,Hz,              -28.92, dBm,
            47050450,Hz,              -28.94, dBm,
            47074796,Hz,              -28.95, dBm,
            47099142,Hz,              -29.19, dBm,
            47123488,Hz,              -29.61, dBm,
            47147834,Hz,              -30.15, dBm,
            47172180,Hz,              -30.96, dBm,
            47196526,Hz,              -31.92, dBm,
            47220872,Hz,              -33.16, dBm,
            47245218,Hz,              -34.53, dBm,
            47269564,Hz,              -36.10, dBm,
            47293910,Hz,              -37.79, dBm,
            47318256,Hz,              -39.78, dBm,
            47342602,Hz,              -41.88, dBm,
            47366948,Hz,              -44.28, dBm,
            47391294,Hz,              -46.81, dBm,
            47415640,Hz,              -49.60, dBm,
            47439986,Hz,              -52.41, dBm,
            47464332,Hz,              -55.69, dBm,
            47488678,Hz,              -58.81, dBm,
            47513024,Hz,              -62.08, dBm,
            47537370,Hz,              -63.97, dBm,
            47561716,Hz,              -61.01, dBm,
            47586062,Hz,              -57.53, dBm,
            47610408,Hz,              -54.47, dBm,
            47634754,Hz,              -51.70, dBm,
            47659100,Hz,              -48.90, dBm,
            47683446,Hz,              -46.66, dBm,
            47707792,Hz,              -44.50, dBm,
            47732138,Hz,              -42.42, dBm,
            47756484,Hz,              -40.69, dBm,
            47780830,Hz,              -39.05, dBm,
            47805176,Hz,              -37.54, dBm,
            47829522,Hz,              -36.16, dBm,
            47853868,Hz,              -35.14, dBm,
            47878214,Hz,              -34.25, dBm,
            47902560,Hz,              -33.47, dBm,
            47926906,Hz,              -33.02, dBm,
