Trace1,
Freq,,Amp,,
           216100800,Hz,              -64.15, dBm,
           217156145,Hz,              -62.44, dBm,
           218211490,Hz,              -63.37, dBm,
           219266835,Hz,              -63.51, dBm,
           220322180,Hz,              -62.92, dBm,
           221377525,Hz,              -62.49, dBm,
           222432870,Hz,              -63.94, dBm,
           223488215,Hz,              -62.18, dBm,
           224543560,Hz,              -62.23, dBm,
           225598905,Hz,              -61.90, dBm,
           226654250,Hz,              -64.29, dBm,
           227709595,Hz,              -62.39, dBm,
           228764940,Hz,              -63.42, dBm,
           229820285,Hz,              -64.10, dBm,
           230875630,Hz,              -63.55, dBm,
           231930975,Hz,              -64.24, dBm,
           232986320,Hz,              -63.76, dBm,
           234041665,Hz,              -64.68, dBm,
           235097010,Hz,              -64.49, dBm,
           236152355,Hz,              -64.05, dBm,
           237207700,Hz,              -60.65, dBm,
           238263045,Hz,              -63.50, dBm,
           239318390,Hz,              -62.60, dBm,
           240373735,Hz,              -62.69, dBm,
           241429080,Hz,              -63.97, dBm,
           242484425,Hz,              -63.02, dBm,
           243539770,Hz,              -63.72, dBm,
           244595115,Hz,              -63.41, dBm,
           245650460,Hz,              -63.82, dBm,
           246705805,Hz,              -60.97, dBm,
           247761150,Hz,              -62.70, dBm,
           248816495,Hz,              -63.74, dBm,
           249871840,Hz,              -62.99, dBm,
           250927185,Hz,              -63.42, dBm,
           251982530,Hz,              -63.21, dBm,
           253037875,Hz,              -63.84, dBm,
           254093220,Hz,              -61.79, dBm,
           255148565,Hz,              -63.59, dBm,
           256203910,Hz,              -63.92, dBm,
           257259255,Hz,              -64.16, dBm,
           258314600,Hz,              -62.12, dBm,
           259369945,Hz,              -62.46, dBm,
           260425290,Hz,              -63.81, dBm,
           261480635,Hz,              -65.67, dBm,
           262535980,Hz,              -62.67, dBm,
           263591325,Hz,              -64.32, dBm,
           264646670,Hz,              -62.94, dBm,
           265702015,Hz,              -62.10, dBm,
           266757360,Hz,              -63.25, dBm,
           267812705,Hz,              -61.51, dBm,
           268868050,Hz,              -63.81, dBm,
           269923395,Hz,              -62.97, dBm,
           270978740,Hz,              -63.77, dBm,
           272034085,Hz,              -62.73, dBm,
           273089430,Hz,              -63.41, dBm,
           274144775,Hz,              -62.64, dBm,
           275200120,Hz,              -63.71, dBm,
           276255465,Hz,              -63.30, dBm,
           277310810,Hz,              -63.11, dBm,
           278366155,Hz,              -61.03, dBm,
           279421500,Hz,              -62.60, dBm,
           280476845,Hz,              -62.65, dBm,
           281532190,Hz,              -63.87, dBm,
           282587535,Hz,              -63.21, dBm,
           283642880,Hz,              -62.50, dBm,
           284698225,Hz,              -63.20, dBm,
           285753570,Hz,              -63.12, dBm,
           286808915,Hz,              -63.20, dBm,
           287864260,Hz,              -62.20, dBm,
           288919605,Hz,              -63.84, dBm,
           289974950,Hz,              -63.69, dBm,
           291030295,Hz,              -64.24, dBm,
           292085640,Hz,              -62.53, dBm,
           293140985,Hz,              -63.25, dBm,
           294196330,Hz,              -62.65, dBm,
           295251675,Hz,              -62.71, dBm,
           296307020,Hz,              -63.49, dBm,
           297362365,Hz,              -62.79, dBm,
           298417710,Hz,              -63.08, dBm,
           299473055,Hz,              -61.26, dBm,
           300528400,Hz,              -63.11, dBm,
           301583745,Hz,              -62.53, dBm,
           302639090,Hz,              -63.19, dBm,
           303694435,Hz,              -62.62, dBm,
           304749780,Hz,              -62.96, dBm,
           305805125,Hz,              -62.49, dBm,
           306860470,Hz,              -62.66, dBm,
           307915815,Hz,              -63.20, dBm,
           308971160,Hz,              -64.16, dBm,
           310026505,Hz,              -63.02, dBm,
           311081850,Hz,              -61.04, dBm,
           312137195,Hz,              -63.04, dBm,
           313192540,Hz,              -64.20, dBm,
           314247885,Hz,              -63.07, dBm,
           315303230,Hz,              -61.53, dBm,
           316358575,Hz,              -62.78, dBm,
           317413920,Hz,              -63.70, dBm,
           318469265,Hz,              -61.28, dBm,
           319524610,Hz,              -62.63, dBm,
           320579955,Hz,              -61.25, dBm,
           321635300,Hz,              -62.69, dBm,
           322690645,Hz,              -60.59, dBm,
           323745990,Hz,              -63.62, dBm,
           324801335,Hz,              -63.02, dBm,
           325856680,Hz,              -62.78, dBm,
           326912025,Hz,              -61.95, dBm,
           327967370,Hz,              -62.56, dBm,
           329022715,Hz,              -61.37, dBm,
           330078060,Hz,              -62.19, dBm,
           331133405,Hz,              -62.17, dBm,
           332188750,Hz,              -63.93, dBm,
           333244095,Hz,              -62.04, dBm,
           334299440,Hz,              -62.62, dBm,
           335354785,Hz,              -62.91, dBm,
           336410130,Hz,              -64.44, dBm,
           337465475,Hz,              -62.68, dBm,
           338520820,Hz,              -62.36, dBm,
           339576165,Hz,              -61.90, dBm,
           340631510,Hz,              -63.57, dBm,
           341686855,Hz,              -62.63, dBm,
           342742200,Hz,              -61.63, dBm,
           343797545,Hz,              -60.65, dBm,
           344852890,Hz,              -62.83, dBm,
           345908235,Hz,              -61.99, dBm,
           346963580,Hz,              -61.77, dBm,
           348018925,Hz,              -61.68, dBm,
           349074270,Hz,              -60.69, dBm,
           350129615,Hz,              -61.44, dBm,
           351184960,Hz,              -62.06, dBm,
           352240305,Hz,              -61.59, dBm,
           353295650,Hz,              -63.13, dBm,
           354350995,Hz,              -62.26, dBm,
           355406340,Hz,              -62.60, dBm,
           356461685,Hz,              -60.69, dBm,
           357517030,Hz,              -62.25, dBm,
           358572375,Hz,              -60.90, dBm,
           359627720,Hz,              -60.29, dBm,
           360683065,Hz,              -62.74, dBm,
           361738410,Hz,              -62.56, dBm,
           362793755,Hz,              -62.29, dBm,
           363849100,Hz,              -63.44, dBm,
           364904445,Hz,              -63.51, dBm,
           365959790,Hz,              -59.97, dBm,
           367015135,Hz,              -62.56, dBm,
           368070480,Hz,              -62.04, dBm,
           369125825,Hz,              -60.40, dBm,
           370181170,Hz,              -60.13, dBm,
           371236515,Hz,              -61.94, dBm,
           372291860,Hz,              -61.83, dBm,
           373347205,Hz,              -63.38, dBm,
           374402550,Hz,              -62.73, dBm,
           375457895,Hz,              -62.54, dBm,
           376513240,Hz,              -61.51, dBm,
           377568585,Hz,              -62.72, dBm,
           378623930,Hz,              -61.40, dBm,
           379679275,Hz,              -58.11, dBm,
           380734620,Hz,              -62.37, dBm,
           381789965,Hz,              -63.30, dBm,
           382845310,Hz,              -62.06, dBm,
           383900655,Hz,              -60.59, dBm,
           384956000,Hz,              -61.22, dBm,
           386011345,Hz,              -60.60, dBm,
           387066690,Hz,              -62.81, dBm,
           388122035,Hz,              -59.75, dBm,
           389177380,Hz,              -56.35, dBm,
           390232725,Hz,              -56.94, dBm,
           391288070,Hz,              -59.61, dBm,
           392343415,Hz,              -61.79, dBm,
           393398760,Hz,              -61.95, dBm,
           394454105,Hz,              -61.00, dBm,
           395509450,Hz,              -61.16, dBm,
           396564795,Hz,              -62.26, dBm,
           397620140,Hz,              -60.61, dBm,
           398675485,Hz,              -61.01, dBm,
           399730830,Hz,              -60.87, dBm,
           400786175,Hz,              -61.18, dBm,
           401841520,Hz,              -61.56, dBm,
           402896865,Hz,              -61.81, dBm,
           403952210,Hz,              -61.32, dBm,
           405007555,Hz,              -61.00, dBm,
           406062900,Hz,              -62.14, dBm,
           407118245,Hz,              -60.39, dBm,
           408173590,Hz,              -61.84, dBm,
           409228935,Hz,              -54.37, dBm,
           410284280,Hz,              -55.25, dBm,
           411339625,Hz,              -57.94, dBm,
           412394970,Hz,              -62.56, dBm,
           413450315,Hz,              -61.20, dBm,
           414505660,Hz,              -62.92, dBm,
           415561005,Hz,              -61.35, dBm,
           416616350,Hz,              -61.77, dBm,
           417671695,Hz,              -58.14, dBm,
           418727040,Hz,              -54.71, dBm,
           419782385,Hz,              -52.08, dBm,
           420837730,Hz,              -59.54, dBm,
           421893075,Hz,              -58.50, dBm,
           422948420,Hz,              -60.54, dBm,
           424003765,Hz,              -62.28, dBm,
           425059110,Hz,              -60.85, dBm,
           426114455,Hz,              -61.27, dBm,
           427169800,Hz,              -61.59, dBm,
           428225145,Hz,              -58.44, dBm,
           429280490,Hz,              -51.28, dBm,
           430335835,Hz,              -52.87, dBm,
           431391180,Hz,              -61.99, dBm,
           432446525,Hz,              -58.11, dBm,
           433501870,Hz,              -62.25, dBm,
           434557215,Hz,              -59.52, dBm,
           435612560,Hz,              -61.79, dBm,
           436667905,Hz,              -57.38, dBm,
           437723250,Hz,              -62.80, dBm,
           438778595,Hz,              -50.99, dBm,
           439833940,Hz,              -50.99, dBm,
           440889285,Hz,              -55.78, dBm,
           441944630,Hz,              -61.43, dBm,
           442999975,Hz,              -54.00, dBm,
           444055320,Hz,              -61.52, dBm,
           445110665,Hz,              -49.77, dBm,
           446166010,Hz,              -61.45, dBm,
           447221355,Hz,              -44.59, dBm,
           448276700,Hz,              -39.16, dBm,
           449332045,Hz,              -29.40, dBm,
           450387390,Hz,              -30.21, dBm,
           451442735,Hz,              -41.77, dBm,
           452498080,Hz,              -60.79, dBm,
           453553425,Hz,              -49.79, dBm,
           454608770,Hz,              -63.49, dBm,
           455664115,Hz,              -53.31, dBm,
           456719460,Hz,              -60.53, dBm,
           457774805,Hz,              -51.35, dBm,
           458830150,Hz,              -33.36, dBm,
           459885495,Hz,              -32.22, dBm,
           460940840,Hz,              -44.09, dBm,
           461996185,Hz,              -55.90, dBm,
           463051530,Hz,              -62.33, dBm,
           464106875,Hz,              -62.63, dBm,
           465162220,Hz,              -61.81, dBm,
           466217565,Hz,              -60.60, dBm,
           467272910,Hz,              -62.26, dBm,
           468328255,Hz,              -45.70, dBm,
           469383600,Hz,              -35.84, dBm,
           470438945,Hz,              -37.58, dBm,
           471494290,Hz,              -60.07, dBm,
           472549635,Hz,              -55.14, dBm,
           473604980,Hz,              -62.17, dBm,
           474660325,Hz,              -57.92, dBm,
           475715670,Hz,              -61.42, dBm,
           476771015,Hz,              -56.99, dBm,
           477826360,Hz,              -61.33, dBm,
           478881705,Hz,              -40.08, dBm,
           479937050,Hz,              -39.69, dBm,
           480992395,Hz,              -49.67, dBm,
           482047740,Hz,              -61.22, dBm,
           483103085,Hz,              -57.46, dBm,
           484158430,Hz,              -61.08, dBm,
           485213775,Hz,              -61.84, dBm,
           486269120,Hz,              -62.84, dBm,
           487324465,Hz,              -58.83, dBm,
           488379810,Hz,              -52.13, dBm,
           489435155,Hz,              -46.37, dBm,
           490490500,Hz,              -48.10, dBm,
           491545845,Hz,              -63.11, dBm,
           492601190,Hz,              -62.70, dBm,
           493656535,Hz,              -62.69, dBm,
           494711880,Hz,              -59.71, dBm,
           495767225,Hz,              -61.88, dBm,
           496822570,Hz,              -61.51, dBm,
           497877915,Hz,              -60.51, dBm,
           498933260,Hz,              -56.70, dBm,
           499988605,Hz,              -51.72, dBm,
           501043950,Hz,              -58.59, dBm,
           502099295,Hz,              -61.97, dBm,
           503154640,Hz,              -62.20, dBm,
           504209985,Hz,              -61.27, dBm,
           505265330,Hz,              -62.04, dBm,
           506320675,Hz,              -61.95, dBm,
           507376020,Hz,              -62.12, dBm,
           508431365,Hz,              -52.88, dBm,
           509486710,Hz,              -45.90, dBm,
           510542055,Hz,              -48.88, dBm,
           511597400,Hz,              -56.77, dBm,
           512652745,Hz,              -62.73, dBm,
           513708090,Hz,              -62.29, dBm,
           514763435,Hz,              -60.09, dBm,
           515818780,Hz,              -62.20, dBm,
           516874125,Hz,              -62.22, dBm,
           517929470,Hz,              -55.88, dBm,
           518984815,Hz,              -43.26, dBm,
           520040160,Hz,              -43.16, dBm,
           521095505,Hz,              -55.73, dBm,
           522150850,Hz,              -56.40, dBm,
           523206195,Hz,              -62.75, dBm,
           524261540,Hz,              -59.50, dBm,
           525316885,Hz,              -63.31, dBm,
           526372230,Hz,              -58.83, dBm,
           527427575,Hz,              -62.00, dBm,
           528482920,Hz,              -46.02, dBm,
           529538265,Hz,              -40.97, dBm,
           530593610,Hz,              -43.95, dBm,
           531648955,Hz,              -62.85, dBm,
           532704300,Hz,              -60.79, dBm,
           533759645,Hz,              -62.73, dBm,
           534814990,Hz,              -62.55, dBm,
           535870335,Hz,              -62.17, dBm,
           536925680,Hz,              -60.83, dBm,
           537981025,Hz,              -58.18, dBm,
           539036370,Hz,              -39.88, dBm,
           540091715,Hz,              -39.74, dBm,
           541147060,Hz,              -55.02, dBm,
           542202405,Hz,              -60.66, dBm,
           543257750,Hz,              -58.08, dBm,
           544313095,Hz,              -63.70, dBm,
           545368440,Hz,              -59.20, dBm,
           546423785,Hz,              -61.72, dBm,
           547479130,Hz,              -53.31, dBm,
           548534475,Hz,              -43.98, dBm,
           549589820,Hz,              -39.58, dBm,
           550645165,Hz,              -44.49, dBm,
           551700510,Hz,              -52.09, dBm,
           552755855,Hz,              -62.88, dBm,
           553811200,Hz,              -58.58, dBm,
           554866545,Hz,              -61.02, dBm,
           555921890,Hz,              -62.61, dBm,
           556977235,Hz,              -63.10, dBm,
           558032580,Hz,              -61.60, dBm,
           559087925,Hz,              -53.40, dBm,
           560143270,Hz,              -53.04, dBm,
           561198615,Hz,              -63.20, dBm,
           562253960,Hz,              -61.73, dBm,
           563309305,Hz,              -61.92, dBm,
           564364650,Hz,              -62.45, dBm,
           565419995,Hz,              -63.75, dBm,
           566475340,Hz,              -61.49, dBm,
           567530685,Hz,              -60.47, dBm,
           568586030,Hz,              -55.47, dBm,
           569641375,Hz,              -54.01, dBm,
           570696720,Hz,              -56.91, dBm,
           571752065,Hz,              -61.31, dBm,
           572807410,Hz,              -61.09, dBm,
           573862755,Hz,              -63.78, dBm,
           574918100,Hz,              -62.83, dBm,
           575973445,Hz,              -61.94, dBm,
           577028790,Hz,              -63.00, dBm,
           578084135,Hz,              -62.29, dBm,
           579139480,Hz,              -55.66, dBm,
           580194825,Hz,              -55.46, dBm,
           581250170,Hz,              -62.01, dBm,
           582305515,Hz,              -62.01, dBm,
           583360860,Hz,              -62.48, dBm,
           584416205,Hz,              -61.77, dBm,
           585471550,Hz,              -62.15, dBm,
           586526895,Hz,              -61.36, dBm,
           587582240,Hz,              -63.00, dBm,
           588637585,Hz,              -62.16, dBm,
           589692930,Hz,              -58.51, dBm,
           590748275,Hz,              -61.04, dBm,
           591803620,Hz,              -62.80, dBm,
           592858965,Hz,              -61.46, dBm,
           593914310,Hz,              -62.72, dBm,
           594969655,Hz,              -61.42, dBm,
           596025000,Hz,              -63.12, dBm,
           597080345,Hz,              -62.75, dBm,
           598135690,Hz,              -60.91, dBm,
           599191035,Hz,              -62.31, dBm,
           600246380,Hz,              -62.72, dBm,
           601301725,Hz,              -62.70, dBm,
           602357070,Hz,              -62.07, dBm,
           603412415,Hz,              -62.55, dBm,
           604467760,Hz,              -61.81, dBm,
           605523105,Hz,              -62.12, dBm,
           606578450,Hz,              -61.69, dBm,
           607633795,Hz,              -62.28, dBm,
           608689140,Hz,              -61.80, dBm,
           609744485,Hz,              -59.83, dBm,
           610799830,Hz,              -60.47, dBm,
           611855175,Hz,              -61.27, dBm,
           612910520,Hz,              -63.08, dBm,
           613965865,Hz,              -62.20, dBm,
           615021210,Hz,              -60.27, dBm,
           616076555,Hz,              -62.67, dBm,
           617131900,Hz,              -62.08, dBm,
           618187245,Hz,              -62.36, dBm,
           619242590,Hz,              -60.90, dBm,
           620297935,Hz,              -62.25, dBm,
           621353280,Hz,              -62.73, dBm,
           622408625,Hz,              -61.65, dBm,
           623463970,Hz,              -61.06, dBm,
           624519315,Hz,              -59.17, dBm,
           625574660,Hz,              -63.47, dBm,
           626630005,Hz,              -62.86, dBm,
           627685350,Hz,              -62.55, dBm,
           628740695,Hz,              -60.25, dBm,
           629796040,Hz,              -61.88, dBm,
           630851385,Hz,              -61.84, dBm,
           631906730,Hz,              -61.29, dBm,
           632962075,Hz,              -63.30, dBm,
           634017420,Hz,              -61.70, dBm,
